date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:53:35	20776/20776	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:15:54%20GMT	http://www.vasterad.com/themes/sphene/faq.html	D:/websites/resume/www.vasterad.com/themes/sphene/faq.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:36	21765/21765	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:15:47%20GMT	http://www.vasterad.com/themes/sphene/elements-accordions.html	D:/websites/resume/www.vasterad.com/themes/sphene/elements-accordions.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:37	17691/17691	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:15:48%20GMT	http://www.vasterad.com/themes/sphene/elements-buttons.html	D:/websites/resume/www.vasterad.com/themes/sphene/elements-buttons.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:37	21389/21389	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:15:53%20GMT	http://www.vasterad.com/themes/sphene/elements-tabs.html	D:/websites/resume/www.vasterad.com/themes/sphene/elements-tabs.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:38	20053/20053	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:15:51%20GMT	http://www.vasterad.com/themes/sphene/elements-pricing-tables.html	D:/websites/resume/www.vasterad.com/themes/sphene/elements-pricing-tables.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:39	17313/17313	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:15:48%20GMT	http://www.vasterad.com/themes/sphene/elements-alerts.html	D:/websites/resume/www.vasterad.com/themes/sphene/elements-alerts.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:40	18503/18503	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:15:51%20GMT	http://www.vasterad.com/themes/sphene/elements-lists.html	D:/websites/resume/www.vasterad.com/themes/sphene/elements-lists.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:40	22217/22217	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:15:50%20GMT	http://www.vasterad.com/themes/sphene/elements-icon-boxes.html	D:/websites/resume/www.vasterad.com/themes/sphene/elements-icon-boxes.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:41	18613/18613	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:15:54%20GMT	http://www.vasterad.com/themes/sphene/elements-typography.html	D:/websites/resume/www.vasterad.com/themes/sphene/elements-typography.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:41	18044/18044	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:15:52%20GMT	http://www.vasterad.com/themes/sphene/elements-progress-bars.html	D:/websites/resume/www.vasterad.com/themes/sphene/elements-progress-bars.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:42	21936/21936	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:15:49%20GMT	http://www.vasterad.com/themes/sphene/elements-carousel-slider.html	D:/websites/resume/www.vasterad.com/themes/sphene/elements-carousel-slider.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:43	18065/18065	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:15:49%20GMT	http://www.vasterad.com/themes/sphene/elements-call-to-action.html	D:/websites/resume/www.vasterad.com/themes/sphene/elements-call-to-action.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:44	18161/18161	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:15:50%20GMT	http://www.vasterad.com/themes/sphene/elements-counters.html	D:/websites/resume/www.vasterad.com/themes/sphene/elements-counters.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:44	21936/21936	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:15:53%20GMT	http://www.vasterad.com/themes/sphene/elements-testimonials.html	D:/websites/resume/www.vasterad.com/themes/sphene/elements-testimonials.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:45	23271/23271	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:15:52%20GMT	http://www.vasterad.com/themes/sphene/elements-social-icons.html	D:/websites/resume/www.vasterad.com/themes/sphene/elements-social-icons.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:47	25827/25827	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:16:05%20GMT	http://www.vasterad.com/themes/sphene/shop-right-sidebar.html	D:/websites/resume/www.vasterad.com/themes/sphene/shop-right-sidebar.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:48	25862/25862	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:16:03%20GMT	http://www.vasterad.com/themes/sphene/shop-left-sidebar.html	D:/websites/resume/www.vasterad.com/themes/sphene/shop-left-sidebar.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:48	1424378/1424378	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:15:51%20GMT	http://www.vasterad.com/themes/sphene/elements-icons.html	D:/websites/resume/www.vasterad.com/themes/sphene/elements-icons.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:48	22620/22620	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:16:03%20GMT	http://www.vasterad.com/themes/sphene/shop-full-width.html	D:/websites/resume/www.vasterad.com/themes/sphene/shop-full-width.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:49	24840/24840	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:16:04%20GMT	http://www.vasterad.com/themes/sphene/shop-product-page.html	D:/websites/resume/www.vasterad.com/themes/sphene/shop-product-page.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:50	17396/17396	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:16:04%20GMT	http://www.vasterad.com/themes/sphene/shop-product-categories.html	D:/websites/resume/www.vasterad.com/themes/sphene/shop-product-categories.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:51	17857/17857	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:16:03%20GMT	http://www.vasterad.com/themes/sphene/shopping-cart.html	D:/websites/resume/www.vasterad.com/themes/sphene/shopping-cart.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:52	21993/21993	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:15:44%20GMT	http://www.vasterad.com/themes/sphene/blog-full-width-3-columns.html	D:/websites/resume/www.vasterad.com/themes/sphene/blog-full-width-3-columns.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:52	22664/22664	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:15:44%20GMT	http://www.vasterad.com/themes/sphene/blog-full-width-4-columns.html	D:/websites/resume/www.vasterad.com/themes/sphene/blog-full-width-4-columns.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:53	22636/22636	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:15:45%20GMT	http://www.vasterad.com/themes/sphene/blog-full-width-5-columns.html	D:/websites/resume/www.vasterad.com/themes/sphene/blog-full-width-5-columns.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:54	28878/28878	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:15:46%20GMT	http://www.vasterad.com/themes/sphene/blog-full-width-with-sidebar.html	D:/websites/resume/www.vasterad.com/themes/sphene/blog-full-width-with-sidebar.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:55	26452/26452	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202016%2022:41:00%20GMT	http://www.vasterad.com/themes/sphene/blog-full-width-single-post.html	D:/websites/resume/www.vasterad.com/themes/sphene/blog-full-width-single-post.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:56	19153/19153	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:16:08%20GMT	http://www.vasterad.com/themes/sphene/blog-contained-1-column.html	D:/websites/resume/www.vasterad.com/themes/sphene/blog-contained-1-column.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:56	21271/21271	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:16:09%20GMT	http://www.vasterad.com/themes/sphene/blog-contained-2-columns.html	D:/websites/resume/www.vasterad.com/themes/sphene/blog-contained-2-columns.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:57	22057/22057	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:16:09%20GMT	http://www.vasterad.com/themes/sphene/blog-contained-3-columns.html	D:/websites/resume/www.vasterad.com/themes/sphene/blog-contained-3-columns.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:58	22165/22165	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:16:09%20GMT	http://www.vasterad.com/themes/sphene/blog-contained-4-columns.html	D:/websites/resume/www.vasterad.com/themes/sphene/blog-contained-4-columns.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:59	28975/28975	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202016%2010:15:44%20GMT	http://www.vasterad.com/themes/sphene/blog-contained-with-sidebar.html	D:/websites/resume/www.vasterad.com/themes/sphene/blog-contained-with-sidebar.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:53:59	32943/32943	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202016%2022:40:59%20GMT	http://www.vasterad.com/themes/sphene/blog-contained-single-post.html	D:/websites/resume/www.vasterad.com/themes/sphene/blog-contained-single-post.html	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:09	58475/58475	---M--	200	added ('OK')	image/png	etag:%22e46b-53b8cdbc2f300%22	http://www.vasterad.com/themes/sphene/images/footer_lodyas.png	D:/websites/resume/www.vasterad.com/themes/sphene/images/footer_lodyas.png	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:18	117160/117160	---M--	200	added ('OK')	image/jpeg	etag:%221c9a8-53b8cdf4737c0%22	http://www.vasterad.com/themes/sphene/images/slide.jpg	D:/websites/resume/www.vasterad.com/themes/sphene/images/slide.jpg	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:20	150912/150912	---M--	200	added ('OK')	image/jpeg	etag:%2227731-53b8cdeebaa40%22	http://www.vasterad.com/themes/sphene/images/slide-02.jpg	D:/websites/resume/www.vasterad.com/themes/sphene/images/slide-02.jpg	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:21	71159/71159	---M--	200	added ('OK')	image/jpeg	etag:%22190ac-53b8cdcc65940%22	http://www.vasterad.com/themes/sphene/images/project-01.jpg	D:/websites/resume/www.vasterad.com/themes/sphene/images/project-01.jpg	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:30	69995/69995	---M--	200	added ('OK')	image/jpeg	etag:%2212a8f-53b8cdcc65940%22	http://www.vasterad.com/themes/sphene/images/project-02.jpg	D:/websites/resume/www.vasterad.com/themes/sphene/images/project-02.jpg	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:31	59097/59097	---M--	200	added ('OK')	image/jpeg	etag:%221112d-53b8cdcd59b80%22	http://www.vasterad.com/themes/sphene/images/project-04.jpg	D:/websites/resume/www.vasterad.com/themes/sphene/images/project-04.jpg	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:34	212848/212848	---M--	200	added ('OK')	image/jpeg	etag:%223bcd2-53b8cdd5eefc0%22	http://www.vasterad.com/themes/sphene/images/service-02c.jpg	D:/websites/resume/www.vasterad.com/themes/sphene/images/service-02c.jpg	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:35	27680/27680	---M--	200	added ('OK')	image/jpeg	etag:%226c20-53b8cdcf42000%22	http://www.vasterad.com/themes/sphene/images/project-06.jpg	D:/websites/resume/www.vasterad.com/themes/sphene/images/project-06.jpg	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:40	118669/118669	---M--	200	added ('OK')	image/jpeg	etag:%2232194-53b8cdcd59b80%22	http://www.vasterad.com/themes/sphene/images/project-03-masonry.jpg	D:/websites/resume/www.vasterad.com/themes/sphene/images/project-03-masonry.jpg	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:43	17543/17543	---M--	200	added ('OK')	image/jpeg	etag:%224487-53b8cdd036240%22	http://www.vasterad.com/themes/sphene/images/project-09.jpg	D:/websites/resume/www.vasterad.com/themes/sphene/images/project-09.jpg	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:44	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225be9a839-4d7%22	http://www.vasterad.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	D:/websites/resume/www.vasterad.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:45	6784/6784	---M-Z	200	added ('OK')	application/javascript	etag:%221a80-53c60e8093dc0-gzip%22	http://www.vasterad.com/themes/sphene/scripts/extensions/revolution.extension.actions.min.js	D:/websites/resume/www.vasterad.com/themes/sphene/scripts/extensions/revolution.extension.actions.min.js	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:46	7358/7358	---M-Z	200	added ('OK')	application/javascript	etag:%221cbe-53c60e8093dc0-gzip%22	http://www.vasterad.com/themes/sphene/scripts/extensions/revolution.extension.carousel.min.js	D:/websites/resume/www.vasterad.com/themes/sphene/scripts/extensions/revolution.extension.carousel.min.js	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:46	105096/105096	---M--	200	added ('OK')	image/jpeg	etag:%22242db-53b8cdce4ddc0%22	http://www.vasterad.com/themes/sphene/images/project-05-masonry.jpg	D:/websites/resume/www.vasterad.com/themes/sphene/images/project-05-masonry.jpg	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:46	3118/3118	---M-Z	200	added ('OK')	application/javascript	etag:%22c2e-53c60e8188000-gzip%22	http://www.vasterad.com/themes/sphene/scripts/extensions/revolution.extension.kenburn.min.js	D:/websites/resume/www.vasterad.com/themes/sphene/scripts/extensions/revolution.extension.kenburn.min.js	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:46	71861/71861	---M--	200	added ('OK')	image/jpeg	etag:%2217ee7-53b8cdd12a480%22	http://www.vasterad.com/themes/sphene/images/project-08.jpg	D:/websites/resume/www.vasterad.com/themes/sphene/images/project-08.jpg	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:46	79843/79843	---M--	200	added ('OK')	image/jpeg	etag:%2218564-53b8cdd036240%22	http://www.vasterad.com/themes/sphene/images/project-07-masonry.jpg	D:/websites/resume/www.vasterad.com/themes/sphene/images/project-07-masonry.jpg	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:47	6074/6074	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Sep%202016%2010:16:32%20GMT	http://www.vasterad.com/themes/sphene/scripts/extensions/revolution.extension.migration.min.js	D:/websites/resume/www.vasterad.com/themes/sphene/scripts/extensions/revolution.extension.migration.min.js	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:47	29933/29933	---M-Z	200	added ('OK')	application/javascript	etag:%2274ed-53c60e8188000-gzip%22	http://www.vasterad.com/themes/sphene/scripts/extensions/revolution.extension.layeranimation.min.js	D:/websites/resume/www.vasterad.com/themes/sphene/scripts/extensions/revolution.extension.layeranimation.min.js	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:47	24124/24124	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Sep%202016%2010:16:33%20GMT	http://www.vasterad.com/themes/sphene/scripts/extensions/revolution.extension.navigation.min.js	D:/websites/resume/www.vasterad.com/themes/sphene/scripts/extensions/revolution.extension.navigation.min.js	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:47	8550/8550	---M-Z	200	added ('OK')	application/javascript	etag:%222166-53c60e827c240-gzip%22	http://www.vasterad.com/themes/sphene/scripts/extensions/revolution.extension.parallax.min.js	D:/websites/resume/www.vasterad.com/themes/sphene/scripts/extensions/revolution.extension.parallax.min.js	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:47	28122/28122	---M-Z	200	added ('OK')	application/javascript	etag:%226dda-53c60e8370480-gzip%22	http://www.vasterad.com/themes/sphene/scripts/extensions/revolution.extension.slideanims.min.js	D:/websites/resume/www.vasterad.com/themes/sphene/scripts/extensions/revolution.extension.slideanims.min.js	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:48	20797/20797	---M-Z	200	added ('OK')	application/javascript	etag:%22513d-53c60e84646c0-gzip%22	http://www.vasterad.com/themes/sphene/scripts/extensions/revolution.extension.video.min.js	D:/websites/resume/www.vasterad.com/themes/sphene/scripts/extensions/revolution.extension.video.min.js	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:48	3617/3617	---MCZ	200	added ('OK')	application/javascript	etag:W/%2211c5-53c60e7eab940-gzip%22	http://www.vasterad.com/themes/sphene/scripts/switcher.js	D:/websites/resume/www.vasterad.com/themes/sphene/scripts/switcher.js	(from http://www.vasterad.com/themes/sphene/index.html)
11:54:48	3611/3611	---MCZ	200	added ('OK')	text/css	etag:W/%22fab-53dad2a3f95c0-gzip%22	http://www.vasterad.com/themes/sphene/css/colors/green.css	D:/websites/resume/www.vasterad.com/themes/sphene/css/colors/green.css	(from http://www.vasterad.com/themes/sphene/about-me.html)
11:54:49	5311/5311	---M-Z	200	added ('OK')	application/javascript	etag:%2214bf-53c60e78f2bc0-gzip%22	http://www.vasterad.com/themes/sphene/scripts/jquery.gmaps.min.js	D:/websites/resume/www.vasterad.com/themes/sphene/scripts/jquery.gmaps.min.js	(from http://www.vasterad.com/themes/sphene/about-me.html)
11:54:52	1772/1772	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Nov%202018%2006:24:53%20GMT	http://www.vasterad.com/themes/sphene/contact.html	D:/websites/resume/www.vasterad.com/themes/sphene/contact.94.delayed	(from http://www.vasterad.com/themes/sphene/services-creative.html)
11:54:53	525/525	---M--	200	added ('OK')	image/png	etag:%2220d-53b8cdbfffc00%22	http://www.vasterad.com/themes/sphene/images/logo-2.png	D:/websites/resume/www.vasterad.com/themes/sphene/images/logo-2.png	(from http://www.vasterad.com/themes/sphene/contact-classic.html)
11:54:59	34703/34703	---M--	200	added ('OK')	image/jpeg	etag:%22878f-53b8cdba46e80%22	http://www.vasterad.com/themes/sphene/images/contact-our-office.jpg	D:/websites/resume/www.vasterad.com/themes/sphene/images/contact-our-office.jpg	(from http://www.vasterad.com/themes/sphene/contact-classic.html)
11:55:05	152113/152113	---M--	200	added ('OK')	image/jpeg	etag:%2225231-53b8cdd4fad80%22	http://www.vasterad.com/themes/sphene/images/service-02a.jpg	D:/websites/resume/www.vasterad.com/themes/sphene/images/service-02a.jpg	(from http://www.vasterad.com/themes/sphene/services-creative.html)
11:55:08	70807/70807	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2211497-53b8cd97f1d80%22	http://www.vasterad.com/themes/sphene/fonts/fontawesome-webfont.eot?v=4.5.0	D:/websites/resume/www.vasterad.com/themes/sphene/fonts/fontawesome-webfont3295.eot	(from http://www.vasterad.com/themes/sphene/css/icons.css)
11:55:09	66624/66624	---MCZ	200	added ('OK')	text/html	etag:%2210440-53b8cd99da200-gzip%22	http://www.vasterad.com/themes/sphene/fonts/fontawesome-webfont.woff2?v=4.5.0	D:/websites/resume/www.vasterad.com/themes/sphene/fonts/fontawesome-webfont3295.html	(from http://www.vasterad.com/themes/sphene/css/icons.css)
11:55:12	139843/139843	---M--	200	added ('OK')	image/jpeg	etag:%2222243-53b8cdd5eefc0%22	http://www.vasterad.com/themes/sphene/images/service-02b.jpg	D:/websites/resume/www.vasterad.com/themes/sphene/images/service-02b.jpg	(from http://www.vasterad.com/themes/sphene/services-creative.html)
11:55:13	70807/70807	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2211497-53b8cd97f1d80%22	http://www.vasterad.com/themes/sphene/fonts/fontawesome-webfont.eot?	D:/websites/resume/www.vasterad.com/themes/sphene/fonts/fontawesome-webfontd41d.eot	(from http://www.vasterad.com/themes/sphene/css/icons.css)
11:55:18	365616/365616	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259430-53b8cd97f1d80%22	http://www.vasterad.com/themes/sphene/fonts/fontawesome-webfont.svg?v=4.5.0	D:/websites/resume/www.vasterad.com/themes/sphene/fonts/fontawesome-webfont3295.svg	(from http://www.vasterad.com/themes/sphene/css/icons.css)
11:55:22	46736/46736	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22b690-53b8cd9f92f80%22	http://www.vasterad.com/themes/sphene/fonts/simple-line-icons.eot?thkwh4	D:/websites/resume/www.vasterad.com/themes/sphene/fonts/simple-line-iconsc05f.eot	(from http://www.vasterad.com/themes/sphene/css/icons.css)
11:55:23	46532/46532	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22b5c4-53b8cda0871c0-gzip%22	http://www.vasterad.com/themes/sphene/fonts/simple-line-icons.ttf?thkwh4	D:/websites/resume/www.vasterad.com/themes/sphene/fonts/simple-line-iconsc05f.ttf	(from http://www.vasterad.com/themes/sphene/css/icons.css)
11:55:23	83588/83588	---M--	200	added ('OK')	application/x-font-woff	etag:%2214684-53b8cd98e5fc0%22	http://www.vasterad.com/themes/sphene/fonts/fontawesome-webfont.woff?v=4.5.0	D:/websites/resume/www.vasterad.com/themes/sphene/fonts/fontawesome-webfont3295.woff	(from http://www.vasterad.com/themes/sphene/css/icons.css)
11:55:26	177091/177091	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222b3c3-53b8cda0871c0%22	http://www.vasterad.com/themes/sphene/fonts/simple-line-icons.svg?thkwh4	D:/websites/resume/www.vasterad.com/themes/sphene/fonts/simple-line-iconsc05f.svg	(from http://www.vasterad.com/themes/sphene/css/icons.css)
11:55:31	46608/46608	---M--	200	added ('OK')	application/x-font-woff	etag:%22b610-53b8cda17b400%22	http://www.vasterad.com/themes/sphene/fonts/simple-line-icons.woff?thkwh4	D:/websites/resume/www.vasterad.com/themes/sphene/fonts/simple-line-iconsc05f.woff	(from http://www.vasterad.com/themes/sphene/css/icons.css)
11:55:34	142072/142072	---M--	200	added ('OK')	application/x-font-ttf	etag:%2222af8-53b8cd98e5fc0%22	http://www.vasterad.com/themes/sphene/fonts/fontawesome-webfont.ttf?v=4.5.0	D:/websites/resume/www.vasterad.com/themes/sphene/fonts/fontawesome-webfont3295.ttf	(from http://www.vasterad.com/themes/sphene/css/icons.css)
11:56:51	1177572/1177572	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2211f7e4-53b8cd9cb68c0%22	http://www.vasterad.com/themes/sphene/fonts/linearicons.eot?-rdmvgc	D:/websites/resume/www.vasterad.com/themes/sphene/fonts/lineariconsca27.eot	(from http://www.vasterad.com/themes/sphene/css/icons.css)
11:56:58	1177572/1177572	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2211f7e4-53b8cd9cb68c0%22	http://www.vasterad.com/themes/sphene/fonts/linearicons.eot?	D:/websites/resume/www.vasterad.com/themes/sphene/fonts/lineariconsd41d.eot	(from http://www.vasterad.com/themes/sphene/css/icons.css)
11:56:59	24614/24614	---M--	403	error ('Forbidden')	text/html	date:Thu,%2015%20Nov%202018%2006:26:58%20GMT	http://www.vasterad.com/themes/sphene/css/openhand.cur	D:/websites/resume/www.vasterad.com/themes/sphene/css/openhand.a6.delayed	(from http://www.vasterad.com/themes/sphene/css/revolutionslider.css)
11:57:03	1772/1772	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Nov%202018%2006:27:01%20GMT	http://www.vasterad.com/themes/sphene/assets/gridtile.png	D:/websites/resume/www.vasterad.com/themes/sphene/assets/gridtile.a8.delayed	(from http://www.vasterad.com/themes/sphene/css/revolutionslider.css)
11:57:06	1772/1772	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Nov%202018%2006:27:04%20GMT	http://www.vasterad.com/themes/sphene/assets/gridtile_white.png	D:/websites/resume/www.vasterad.com/themes/sphene/assets/gridtile_white.a9.delayed	(from http://www.vasterad.com/themes/sphene/css/revolutionslider.css)
11:57:09	1772/1772	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Nov%202018%2006:27:07%20GMT	http://www.vasterad.com/themes/sphene/assets/gridtile_3x3.png	D:/websites/resume/www.vasterad.com/themes/sphene/assets/gridtile_3x3.aa.delayed	(from http://www.vasterad.com/themes/sphene/css/revolutionslider.css)
11:57:12	1772/1772	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Nov%202018%2006:27:10%20GMT	http://www.vasterad.com/themes/sphene/assets/gridtile_3x3_white.png	D:/websites/resume/www.vasterad.com/themes/sphene/assets/gridtile_3x3_white.ab.delayed	(from http://www.vasterad.com/themes/sphene/css/revolutionslider.css)
11:57:15	1772/1772	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Nov%202018%2006:27:13%20GMT	http://www.vasterad.com/themes/sphene/assets/coloredbg.png	D:/websites/resume/www.vasterad.com/themes/sphene/assets/coloredbg.ac.delayed	(from http://www.vasterad.com/themes/sphene/css/revolutionslider.css)
11:57:19	1772/1772	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Nov%202018%2006:27:16%20GMT	http://www.vasterad.com/themes/sphene/img/loading.gif	D:/websites/resume/www.vasterad.com/themes/sphene/img/loading.ad.delayed	(from http://www.vasterad.com/themes/sphene/css/revolutionslider.css)
11:57:23	3611/3611	---MCZ	200	added ('OK')	text/css	etag:W/%22fad-53dad2a5e1a40-gzip%22	http://www.vasterad.com/themes/sphene/css/colors/yellow.css	D:/websites/resume/www.vasterad.com/themes/sphene/css/colors/yellow.css	(from http://www.vasterad.com/themes/sphene/index-agency.html)
11:57:33	3689312/3689312	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22384b60-53b8cd9e9ed40%22	http://www.vasterad.com/themes/sphene/fonts/linearicons.svg?-rdmvgc	D:/websites/resume/www.vasterad.com/themes/sphene/fonts/lineariconsca27.svg	(from http://www.vasterad.com/themes/sphene/css/icons.css)
11:57:53	151722/151722	---M--	200	added ('OK')	image/jpeg	etag:%22250aa-53b8cda54bd00%22	http://www.vasterad.com/themes/sphene/images/about-us-poster.jpg	D:/websites/resume/www.vasterad.com/themes/sphene/images/about-us-poster.jpg	(from http://www.vasterad.com/themes/sphene/index-agency.html)
11:59:07	1177484/1177484	---M--	200	added ('OK')	application/x-font-woff	etag:%2211f78c-53b8cd9f92f80%22	http://www.vasterad.com/themes/sphene/fonts/linearicons.woff?-rdmvgc	D:/websites/resume/www.vasterad.com/themes/sphene/fonts/lineariconsca27.woff	(from http://www.vasterad.com/themes/sphene/css/icons.css)
11:59:11	1177408/1177408	---M--	200	added ('OK')	application/x-font-ttf	etag:%2211f740-53b8cd9e9ed40%22	http://www.vasterad.com/themes/sphene/fonts/linearicons.ttf?-rdmvgc	D:/websites/resume/www.vasterad.com/themes/sphene/fonts/lineariconsca27.ttf	(from http://www.vasterad.com/themes/sphene/css/icons.css)
